,author,reviewBody,reviewRating,ratingMaxvalue,dateCreated,reviewUrl,reviewSource,name,address,Sentiment
168,Student,"I haven't attended many sporting games during my year ay TCD, but as far as I know, only people involved in the sport actually know when any meets are going to occur. The clubs are easy to sign up for, but if you wanted to just go watch a meet/game/match sometime, you'd have to do some digging.",3.0,5.0,2019,https://www.niche.com/colleges/trinity-college-dublin/reviews/,www.niche.com,Trinity College Dublin,Trinity College Dublin,-1.0
169,Student,"The off-campus dining options are okay because Trinity is in the heart of Dublin. However, being a big city, everything is very expensive.",3.0,5.0,2019,https://www.niche.com/colleges/trinity-college-dublin/reviews/,www.niche.com,Trinity College Dublin,Trinity College Dublin,-1.0
170,Student,"If you want the traditional American college experience relating to Athletics, you should probably consider a traditional American college. There are certainly sports available at Trinity if you want to pursue them but they're not central to the culture of the school nor do you even really notice them on a daily basis. The athletics facilities are quite new and seem (based upon my *very* limited experience with them) modern, clean, etc... and easy to use. They're also relatively inexpensive compared to a monthly gym membership or even other Dublin colleges like UCD. Returning to sports though, if you want to participate in them, you do so through clubs and societies. Thus, you sign up for rugby club if you want to play rugby or the Hockey club if you want to play hockey. From what I know of these clubs, some of them are thinly veiled drinking societies especially in the lower quality teams whereas others are quite competitive.",3.0,5.0,2019,https://www.niche.com/colleges/trinity-college-dublin/reviews/,www.niche.com,Trinity College Dublin,Trinity College Dublin,-1.0
171,Student," havn't found any clear enforcement relating to drug safety. In the Freshman dorms, I suppose if you complained to Reception they might come to investigate but I sincerely doubt anyone would or will... That being said, I haven't personally felt any pressure to participate in drugs and mostly it appears to be light pot smoking",2.0,5.0,2019,https://www.niche.com/colleges/trinity-college-dublin/reviews/,www.niche.com,Trinity College Dublin,Trinity College Dublin,-1.0
172,Student,"Hi
My name is Rashi. I completed my master’s from ucd in the year 2015 and i cherish every single learning from that place.
I was always into small things like save water, plant more trees, reduce energy consumption, no to plastic, recycling paper and many more. UCD’s intercultural environment and the new approaches i noticed was the most interesting at first. Later my master gave me a huge opportunity to learn the news ways and technology to save earth Or basically to save us.
The reduction for plastic can be done at verious level of its life. Therefore LCA (life cycle assessment ) modules were of great knowledge.
The reduction of energy consumption and conservation for the animal and plant farming were also very important and new to me.
Teachers and mentors were also excellent help. ",5.0,5.0,2014,https://www.eduopinions.com/universities/universities-in-ireland/university-college-dublin-ucd/,www.eduopinions.com,University College Dublin,University College Dublin,1.0
173,Jill Creedon,,1.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
174,ARUNA KUMARI DINESH,,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
175,Shref Moaz,,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
176,Tianqi Xiong,"Very messy administration. I was here as an exchange student. Some administrators are very unprofessional, handling issues with personal preference. If she dislikes someone, she wonâ€™t even bother to hide the fact that she wants you to get into trouble. The higher administration is indifferent about students. The administration here tries very hard to imitate other systems, but administratorsâ€™ quality and mindset matter more. Luckily, some scholars here were helpful and righteous, supporting students get out of the situation.",1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
177,Craig Maggio,,1.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
178,danni,DIDN'T EXCEPT ME INTO THEIR COLLEGE. now i'm in sallynoggin college like helpppp why do me like that fam? i'm crying please reconsider,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
179,A. K. Azad,,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
180,maurice flanagan,Don't know what your talking about????,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
181,J mcl,Its almost like the College doesn't want you do well,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
182,UCD Student,"Student life is amazing. They have a lot of societies around campus to meet new people and the campus is nice and modern. However, all it took was one professor to ruin my whole experience, Clare Branigan. She has one of the worst attitudes from a professor I have ever met and her uncaring attitude towards students do not help. Her lectures are unenthusiastic as if she was forced to attend to just pick up her paycheck and embarrasses students when given the chance. To put it simply, I do not appreciate her attitude.",1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
183,Kristina Kelson,,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
184,Jeremy Tenner,"Nice on the outside, on the inside staff can be rotten to the core",1.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
185,Federico Bonfi,,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
186,Abdi Mohamed,,1.0,5.0,2016,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
187,Pat Kielthy,Went there to get 2nd dose of Astra Zeneca. Vaccine. Location is a nightmare for anyone with walking difficulties compared to City West.,1.0,5.0,2020,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
188,Joe Bandy,,1.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
189,paula callaghan,A maze of building sites and one way systems and dead ends! Outside features looked neglected ðŸ˜,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
190,Jamie Ryan,Very bad school do not recommend i have very very bad memories from them for your own safety please avoid this place,1.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
191,Jasmine Jeevadoss,,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
192,Peter Fleming,,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
193,Peter Donovan,"My experience of this place is not good, my records were placed on hold and I left without a degree.",1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
194,Danny,Dolores Cahill is a lecturer here.,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
195,Enda Quinlan,Up the noot,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
196,Isabelle Lyons,,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
197,Stephen Moore,An absolutely atrocious level of visitor parking that seems to almost exclusively used by students.,1.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
198,Yousef Eiadat,,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
199,Anthony Treacy,"Went to get son vaccinated. Took over half an hour to find the place. See photo of sign post example. It's on the pole...see it? No? Well, neither could we until after we came out. And as for the exit from the building...up stairs in the dark . And then couldn't find our way out of UCD until I saw a bus and followed it.",1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
200,James King,,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
201,Eamon Forristal,,1.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
202,nora,,1.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
203,seyi akin,Some cool lawns and architectural designs in there.,4.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
204,Peter Meade (Man in Hat),Beautiful place to sit and relax. Nice walks in tree lined pathway,5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
205,Griffin A,Huge and always expanding. Lots of course options and the professors care a lot about what they teach. Huge amount of students and clubs so there is something for everyone.,5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
206,Teerachot Siriburanon,Beautiful sunsets near lake in front of engineering building.,5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
207,Pia Cortellessa,Lovely place.,4.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
208,Aisling Gorman,"At a hurling blitz there today, hosted by Kilmacud Crokes. Very well organised and great facilities at UCD.",4.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
209,Alicia Ali,Beautiful experience calm atmosphere the ceremony went well guests speakers and everyone who put the event together did a great job all the students looking fabulous thanks to everyone and for me this is a dream come through more achievement in the future,5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
210,Kauri Maher,"I studied in this university for 5 years from 2014 - 2019, and what an excellent education I received here. I graduated with a 1:1 Bachelors of Agricultural science degree (Specialising in Horticulture and Landscape mgt) OK WELL... Educational facilities, e.g laboratories, classrooms, computer rooms, tutorials, studios, Library, ag testing sites....are next level, 1st class ++++ Educational staff: A++ were really great, very helpful, understanding, good presenters, extremely knowledgeable, links with Industry etc... Course content: very thorough, applicable to industry A+ Campus: B-..........A lot of people complain about the campus, but tbh its very green, well maintained, two lakes, open air, safe, bright. My only gripe would be there are not enough places to hang out/congregate!! its almost too big, in a weird way XD Club & Societies- A+++ Absolutely incredible. i got really involved with the mountaineering club, Horticulture society and rowing team too :) so much to offer, they add so much value, easy way to meet new people!!! amazing fun. Social life: GRADE C......I found it really difficult to meet new friends here (and I know many many others that did)...i really had a hard time integrating and i'm not a shy, or introverted person at all. Although I met many people I only made like 2 real friends in 4 years which is kinda dissapointing. I was so desperate to fit in, but I never could, I still dunno why to this day. Many of my friends went to TCD, DCU and trinity made so many new friends and life long friends...but there is something about UCD that makes it hard to make real friends. In the first 3 months, lots of people form a clique that they stick with for the next 4 years and if you aren't in a clique by then, well then good luck. I knew a lot of lonely people here, some even dropped out because of it. I mean I was very lonely for periods in UCD. The bar at UCD, isn't much craic at all, got a weird layout and pretty small for the size of UCD. it was the last day on campus, and they were playing live music and everyone was standing there like fools. So it ended being just me and two punk guys that danced XD beer is expensive too, like regular prices. (DONT GET ME WRONG, You will be friendly and have 'uni friends' yes, but long term mates, outside of campus, im not sure) This really is my only gripe, which is why I give it 4 stars instead of 4!!! BUT STILL, VERY GRATFEFUL FOR MY EDUCATION HERE, and it was a fantastic experience all the same. I leave you with a great photo from HORTICULTURE SOCIETY (Which I managed for 2 years) and mountaineering party and Rosemount, ! I am gonna be an Alumni in a few years after I make my millions in Agriculture, thanks everyone at UCD.",4.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
211,John Dunnion,A lovely park! The Autumn colours are starting to appear!ðŸ’™ðŸ˜€,5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
212,Anthony Treacy,"Went to get son vaccinated. Took over half an hour to find the place. See photo of sign post example. It's on the pole...see it? No? Well, neither could we until after we came out. And as for the exit from the building...up stairs in the dark . And then couldn't find our way out of UCD until I saw a bus and followed it.",1.0,5.0,2016,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
213,Des Cannon,"Memory Lane. I was here from 1980-86 (Science). Wandered around location of old Belfield Bar (footprint part of large pond now!) & 'new' bar that replaced it, (sad looking one story concrete building in these pics). All's changed, changed utterly!",5.0,5.0,2020,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
214,Tristan Aitken,"A stunning campus, undergoing another major transformation, its an open campus so all members of community can enjoy the woodland walks, ponds and landscaping, on the edge of vibrant Dublin centre, definitely worth a visit",5.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
215,Marcus Pieterse,"Got a supervisor om my masters thesis who didn't know my chosen topic at all. He only bothered to have one Skype call with me over a dodgy connection from Spain and gave me helpful advice such as ""You need an intro and a conclusion"". Also, there's some serious political bias in the politics department. You better write like Foucault or Trotsky if you want good grades",2.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,-1.0
216,Anil Kumar,Finished my Masters in Food Safety here in 2019. Quality of education is pretty good. Facilities are on point. One of the better universities in Ireland. A lot of extra curricular activities organised all round the year. No racism or any other issue as per my experience. Teaching staff is quite knowledgeable. I loved my time there. 10/10,5.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
217,Jean Kilroe,"Ucd festival, great success again this year. Indoor and outdoor interactive stands for all aged 3 to 103. Covering subjects from under the ground right up into outer space and the world of virtual reality. Great community, commercial and academic collaboration.",5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
218,Mr. Shah,"UCD has 2 campus, Belfield is their main campus. Approx 4 KM from Belfield campus they have UCD smurfit for management studies. Belfield is very huge and has all facilities for students. Connectivity is great they have a bus stop in university campus and every 5-10 minutes a bus arrives/ departs from their campus bus stop. They have huge car parking and massive accommodation in campus. There are many libraries in Belfield. James joyce library was very helpful for my studies and one can find all required books related to their subjects in the libraries. There is also a career network office. There are 2 coffee vans in campus where one can get snacks and coffee. These vans/ coffee trucks are not open on weekends. There are few restaurants also in campus where one can get nice food and they also have many vegetarian options. Campus has a massive lake and sitting area for students. There is an ample space for cycle parking at Belfield. At end of campus there are many playgrounds and one can book game field as per their requirement. Overall is it a very nice campus with great Connectivity and infrastructure. Just outside Belfield canpus there is pizza hut, many coffee shops and also dorset student accommodation. Stillorgan village is approx 3 KM from Belfield and city center is approx 5 KM.",5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
219,Sara S,"The best emergency vet care I have ever had the, uh, pleasure of using. Top-quality team and services. Thank you for your help.",5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
220,Mary Galbraith,Dinner at ucd club. A very pleasant experience. Deirdre O Riordan Irvine and Mary Bonner Galbraith,5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
221,Catherine d,Great place it's just a pity they keep building on the green fields instead of building up on existing structures!,5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
222,Fintan Moloney,Largest University in Ireland. Lots of food and drinks facilities. Nice for a walk around the very large campus in the good weather.,5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
223,A S,"Nice campus. There are two lakes with swans swimming in them Gym , library are also nice",5.0,5.0,2019,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
224,Setlhomo Raymond Tshwanelang,"It is one of the largest campuses Iâ€™ve ever been to. The lecturers are very helpful. There is always support for students whenever required: from stress management, time management, writing, financial and all. They also give away lots and lots of scholarships. Itâ€™s a home away from home. Truly a sanctuary school. I am proud to have attained my MSc here.",5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
225,Steven Darnell,"What an amazing place, had a great day with the Vision sports team. The kids had a great time.",5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
226,Giuseppe Mellia,Traveled here back in the summer of 2014 for an internship in the legal field. Very beautiful campus,5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
227,Noble Paul,"Great campus. Easy to navigate around the place. Clear directions. One of the best university in Ireland. Great student atmosphere. Lot of cafe and student social stuffs. Staffs and people are friendly here. Very spacious campus. The architecture of some buildings are modern and minimalistic. The public transport are constant here, just at the two side of the entrance.",5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
228,Caroline Beglin,"Inclusive, simple really. That is all I need say. Understanding,, rational, real, good place for learning all aspects of life.",5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
229,Felix Adeniji Adetoye,Driving in and out of the Campus is soo bad due to the road works going on there. All other things are great,5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
230,Lisa Usher,"Big campus, and if your not in college a lovely place to go for a walk. Theirs 2 lakes and many coffees shops any one can use you donâ€™t have to be a student. Gorgeous in the summer!",5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
231,edward humphrey,"I'm dyslexic and got so much help in this college, I managed to get third place in my class. Great lectures and staff. I would recommend UCD, for any age or subjects of study.",5.0,5.0,2018,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
232,Kenneth Smith,Had a really nice time. Great campus with wide open spaces and a friendly staff that hosted a great conference.,5.0,5.0,2017,www.google.com,www.google.com,University College Dublin,University College Dublin,1.0
233,mark perry,beautiful grounds very well maintained. solitary person waiting for a a coffee in the Nubar . it was so quite there . it was missing the buzz of students from around the world and Ireland its now fully opened,3.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
234,David Bowden,"I use the gym and swimming pool 3 times a week, brilliant facilities and the best pool I've ever used, the coffee after is also excellent!",4.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
235,Suman Babu,Best place for students Beautiful place for students to learn and explore in career,5.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
236,Kes Paudel,One of the best university of Ireland.,5.0,5.0,2019,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
237,Ken Yuzhou Shao,A peaceful place to study.,5.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
238,Nasim Mahmud,"A massive university no doubt about it. But like many other Irish large organisations, poorly designed in a sense that it doesn't have ample free parking for visitors. It shows a cheap mentality (not from the Univ. but from who makes such decisions), or lack of designing capacity or interest to design something big. It shows they drastically missed the part of forward thinking while designing such a great organisation. As I am talking about design, the design of auditorium is a disaster. I cannot comprehend how someone with a right mind, with right experience, with right education, with right interest may design, get approval, build such a mess! While speaking from the dais, you will have to look to the 'sky' to see the audience, one point among many! But this one is enough!",2.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
239,Deirdre Burnett,The test centre was very well organised.,5.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
240,Raghvendra Singh Tomar,"I loved their data analysis program in masters. With high focus on final project, you get a chance to work on fields like NLP, Computer vision or any other along with the regular subjects.",5.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
241,Jaideep Mukherji,Nice University with several departments. Good place to study.,4.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
242,Aavi GD,Pretty cool place with good amenities. I mostly visited The Helix for some gigs. There's a lot parking spaces and it feel safe enough!,5.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
243,Christina Mc Glynn,my old school great memories there and the Techers were lovely,5.0,5.0,2019,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
244,Jonathan Drennan,"MA Journalism 2008- My experience is nearly 9 years old, so I don't expect it to reflect the current reality of DCU. At the time, Ireland was in the middle of a recession, and we were totally unprepared for what was to come with totally impractical courses, such as sub editing with a ruler and a calculator. There were also enforced courses on philosophy which were utterly useless in the newsroom. They owed more to the professor's academic interest. There were some glimmers of light in a dark year, I found the late Eddie Holt brilliant. I also must speak very highly of the Intra office, who were marvellous which gives two stars. The campus is ugly and small in grey North Dublin. I feel there are infinitely better MA Journalism options elsewhere, however things may have changed. I am delighted to never have to return.",2.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
245,MeWithTheFuture,"I don't wanna be biased in my verdict, but providing review on the university system could be subjective not necessary following on standardised rules. I'd say my experience with DCU was not the best. The teachers and assistant teachers are complicating the things in old fashion they thought it is academic standard. Some of them really didn't know how to discuss and elaborate simple basic theories instead they preferred to post YouTube or other links to let the students watch it. Be careful with the description of the modules because it is not extensively providing details in terms of prerequisites and level of studying of the students. If you are coming from non English speaking country as a first language then perhaps the grades of your bachelor or master would be downgraded due to grammar mistakes even if your English is superb and passed ILETS with highest grades. Some teachers are using this way to reduce your overall grades. conversely, I have seen a lot of mistakes and proof -reading from many teachers as well. I have experienced many mistakes in my grades from DCU however I preferred first to point it out to my coordinator rather than suing them. During academic sessions, I have spotted many mistakes from the the module' s coordinator, however I was not appreciative instead the professor didn't solve any problems in the tutorial letting the students to solve everything without even final answers because there was non trust to share the answers which somehow could expose the weakness of the material. In addition to the mistakes of the principles used by the professor for the record all of the problems were taken from internet. I was disappointed I realized it would be much better for me to learn myself on my own pace. Last thing, maybe you will be lucky with other schools in DCU if they are not reluctant to better ways of education system, the management and teachers need to engage with other system globally to see the difference and find widen scope to develop themselves. Thanks.",2.0,5.0,2016,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
246,Fearghal O'Braoin,I found the support infrastructure for part time MSc students to be quite poor with the majority of services timetabled for full time day students. Also about a quarter of my lecturers while I'm sure they are excellent researchers did lack in their lecturing/tutoring skills,2.0,5.0,2020,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
247,Hailey Howran,"Just read on Instagram that a student from this school and his friends have been DMing someone sort of famous, not only making fun of her for having a miscarriage but also calling her the n word repeatedly and a ""cotton picker"". Nice students you have!",1.0,5.0,2019,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
248,Cillian de Paor,Never studied here but visited the campus for a full day and it was pretty nice all round. Decent canteen. Nice surroundings. Ok architecture with the buildings.,4.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
249,ciaran kehoe,Up there for a graduation absolutely brilliant enjoyed it,5.0,5.0,2019,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
250,Chris Kelly,I found my time here very enjoyable. They buildings are very modern inside and out and there is an array of structures that are lovely to look at. The parking complex is very easy to navigate and access. There is a large amount of signs on the campus so it is easy to find the buildings you are looking for,5.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
251,edel ennis,Photograph taken in st. Mary's phoenix park ðŸ¤—,5.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
252,Barry Maher,Always great to come back in....30 years to the month since first went to DCU.....,5.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
253,Rachel Seery,Horrible time in this so called college no help from the lecturer's and they seemed happy when most of the class failed exams! The library never has any of the books you need and they cost over â‚¬300 to buy. Do not recommend this dump.,1.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
254,Piotr Biniecki,"Great college. Friendly atmosphere, innovative academic programmes and interesting projects. Facilities are first class as well.",5.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
255,Ian Kavanagh,After being here 6 years I can still say the best thing about this university is the people. It also has the advantage of being small which fosters tight knit communities and enables people to get to know their lecturers. There are over 100 clubs and societies offering something for everybody.,5.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
256,Satya Prakash,A very beautiful campus with so much fun and so many clubs and societies. I was wondering whether I'll get to play cricket or not and I got this club also. Completely loved it,5.0,5.0,2019,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
257,Cardinal Services LLC CEO Sabeeta Bidasie Singh,"I had Jim Hanly at University of Liverpool for my DBA and if he is the quality of lecturers that come with Dublin City University then my heart goes out to every student that is of color in his classes. I had the worst student learning experience ever. Positive Student learning outcomes was not a focus. Caution to future students, if you are serious about having a real learning experience then you would opt for someone who is dedicated to the service of education where the student outcomes matter. Feel free to contact me and I would be happy to share the painful learning experience where I felt victimized.",1.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
258,Theo M,Very good university with a strong diversity !,5.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
259,T,"DCU has some great educational staff, and the other students are great too. I felt like I fit right in, and my ability to learn there is fantastic. However some of the services, particularly those for the students, such as the security services are pathetic. Crime in the area is ever increasing and nothing is being done to stop it. DCU security lies about the amount of CCTV coverage they have, they're unhelpful/disinterested in your issues. For example I only know of one bike rack with a CCTV camera reliably covering it. DCU really needs to fix these issues as they hurt my experience in DCU so much. I'm sure if these things were fixed it would easily be one of the best colleges in Dublin.",3.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
260,Mohamed Nasr,They have this CTYI center for talented kids. Brilliant efforts ðŸ‘Œ,4.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
261,Kevin O'Connell,Nice grounds. Nice coffee shop near Albert college park. Most facilities closed at the moment due to covid 19.,4.0,5.0,2018,www.google.com,www.google.com,Dublin City University,Dublin City University,1.0
262,A.S. E.,University's space and environment are nice but I'm not sure about the education quality. The recruitment system is rigged big time! Interviews are just for the sake of legal requirements and most of the important positions outcomes are pre-decided.,3.0,5.0,2017,www.google.com,www.google.com,Dublin City University,Dublin City University,-1.0
263,eileen Finn,I was snorkel training with UL sac in the deep pool I love it.,5.0,5.0,2018,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
264,Ernesto Baez,"What an amazing place. The campus is absolutely beautiful very safe and transport directly to and from Dublin. Our dorms were right next the river/creek and we could hear the birds signing all the time. At nights the campus can be so enchanting with a slight drizzle that never seems to get you wet you, with a fog so dense you can barely see 2 meters in-front of you. The facilities are first class and my experience with the staff and fellow student body was nothing short lifelong memories.",5.0,5.0,2018,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
265,mahdi nohtani,The campus is beautiful. It is open to public and it is a great place for socialising. The living bridge over shannon river is amazing. It is combination of nature with human architecture.,5.0,5.0,2019,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
266,Fatima Nasser,Very Beautiful and Spacious Campus. The Shannon River passes through the University which makes it more fascinating.,5.0,5.0,2017,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
267,Jorge Baptista,Lovely walks around the campus along the river and over the bridges.,5.0,5.0,2018,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
268,TRAVEL JOY & PEACE,Great University of entire country.. Spread over 800 acres .... Lush green landscape.... My God!! The beautiful fairy tale River Shanon ... The ornament like bridge .... So grand grand gaalaa grounds.... Strong and secure buildings ..... Above all the education level....really fantastic great and five star ðŸŒŸ category educational institution that no longer delay in choosing it will make the parents regret latter... Make it a decision to enroll son and daughter here....ðŸŽ–âœ¨ï¸,5.0,5.0,2018,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
269,Marian English,"My wife and I have been to UCH Limerick on several occasions and have enjoyed many performances through the years. The concert hall is spacious and warm with excellent disability facilities. The staff are courteous and helpful. Tonight, we went to see Rebecca Storm in concert. We arrived at 7.40pm and 10 minutes later we were still trying to find a free parking space.The main car park was full. We were unable to access the other car parks as entry was blocked by a lowered barrier. This was annoying and disappointing. Our advice is to arrive earlier than usual to secure your parking. UCH is an excellent venue to attend concerts. The acoustics are superb. We will be back.",4.0,5.0,2017,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
270,Mayank Srivastava,A great place to study and attain the necessary skills to succeed in professional life. You'll also make friends from several countries. The campus is massive and it might take a while before you can fully explore every corner of the University. The University is also the modern amenities and facilities. It has an excellent library and a great gym. The faculty and staff are extremely helpful.,5.0,5.0,2018,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
271,chima Njemanze,Excellent university village. Very cozy academic environment. away from the city hussle and bustle. A perfect university set up,5.0,5.0,2017,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
272,Praveen Talavar,Amazing campus. Just beautiful! <3,5.0,5.0,2017,www.google.com,www.google.com,University of Limerick,University of Limerick,1.0
273,eileen collins,,1.0,5.0,2018,www.google.com,www.google.com,University of Limerick,University of Limerick,-1.0
274,E J,I know of several people ;having done degrees in such disciplines as Public Administration and Business Studies here found themselves to be unemployable upon graduation and received nothing but rejection letter after rejection letter including the case of two young men whom upon graduation ended up working on a building site. These were the only jobs they could get. Graduate unemployment in Ireland is a lot worse than people realise. Universities couldn't care less how you fare out just as long as you keep them in their jobs doing degrees which are of no interest to employers whatsoever.,1.0,5.0,2019,www.google.com,www.google.com,University of Limerick,University of Limerick,-1.0
275,ThÃ©o Equenot,"Terrible since Covid-19 (except teachers). If you are an international student, run away !",1.0,5.0,2017,www.google.com,www.google.com,University of Limerick,University of Limerick,-1.0
276,Jason Zhang,,3.0,5.0,2018,www.google.com,www.google.com,University of Limerick,University of Limerick,-1.0
277,Paul Nobull,,3.0,5.0,2018,www.google.com,www.google.com,University of Limerick,University of Limerick,-1.0
278,Wayne Crawford,,3.0,5.0,2017,www.google.com,www.google.com,University of Limerick,University of Limerick,-1.0
