author,reviewBody,reviewRating,ratingMaxvalue,dateCreated,reviewUrl,reviewSource,name,address,Sentiment
Enda Kiernan,"Centrally located,loads of parking. Easy to access.",4,5,a month ago,https://www.google.com/maps/contrib/113166567408729859547/reviews?hl=en-US&sa=X&ved=2ahUKEwiH3pbM6OP7AhUBKFkFHdK3CVQQvfQBegUIARCKAQ,www.google.com,Munster Technological University,"Rossa Ave, Bishopstown, Cork, Ireland",
Gerard McQuillan,"Excellent college! I just finished my first year on the MSc in Marketing part-time and the experience to date has been exceptional. The lecturers are great, they really get you to critical think about the different topics and case studies which really adds to the learning process. Im really looking forward to returning in September and getting stuck in to Year 2.",5,5,6 years ago,https://www.google.com/maps/contrib/112664442928686032089/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegUIARD1AQ,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Numan Ahmed,"Best College in Ireland for Higher Education. I am a student of BA Hons in Business Management Final year at National College of Ireland. I am targeting to complete my Hons Degree by end of July 2021. I had the best expirience of learning in National College of Ireland, the College is very supportive in every aspects. I got great help so many times from library help center (Mr Keith and teams who helped every time for my projects) all the lecturers are very friendly and supportive. My Programme Director Mr. Dave Cormack (who also taught a module Leadership and Influencing) is an amazing and helpful person and contactable at any time for any help. Programme Coordinator Miss Lillian and Miss Danielle are also very helpful and supportive. Finally looking forward to do my Masters in September from National College of Ireland.",5,5,a year ago,https://www.google.com/maps/contrib/107670362110363580870/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegUIARCLAg,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Claudio Santos,I did my masters degree there in 2019 and it was absolutely amazing experience. I highly recommend this college to international people.,5,5,9 months ago,https://www.google.com/maps/contrib/104440683621261816911/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegUIARDfAQ,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Connal Donohoe,"My experience here was very poor, I completed 2 years of the computing level 8 course and not only were my lecturers in 2nd year absolutely horrendous, the support available is next to none, there is no easy access to guidance counsellors, any email you send through email it was rarely answered, and when I asked multiple times about switching course they never gave me guidance on it, so I just made a new application and was told I'd be updated within a week, 5 approx weeks pass and I decide to email them, they blamed me because they left me a voice mail, that I never seen because it literally said, and I quote ""All official communication regarding your application will be by email"". The course I could have been in is now full and I'm extremely disappointed. Not only that, they then told me I would have had to complete a transfer form since I was a current student, would have been great if there was ANYWHERE I could have learned that but there wasn't, nothing on the website and no replies when I asked them directly. There's plenty more I could ramble on about but I definitely wish I would have chose somewhere else after my leaving cert 2 years ago",1,5,a year ago,https://www.google.com/maps/contrib/115261440580377380446/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegUIARCzAQ,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Karl Brady,"Anyone here looking to study part-time should save their money and not waste their time. Their money grabbing approach, their poor lecturers, oversized classes, everything; I don't have a single positive reflection from my time there.",1,5,11 months ago,https://www.google.com/maps/contrib/112122987835732211042/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegUIARDJAQ,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Emanuela Dudau,"Horrible college, wouldn't recommend it to anybody. Extremely unprofessional, never prepared for anything. If you're thinking to enroll here, DON'T. One of the worst choices there is.",1,5,5 months ago,https://www.google.com/maps/contrib/101638352390308408406/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegQIARBx,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
The Travelling Camera,"Never been inside the college but I highly recommend it for parking. Spaces can be tight but the cost more than compensates at €2.50 per hour or €9 for the day with €7.50 for an evening after 5.30pm or 2.50 per hour. The car park, which is underneath the College, closes at 11pm.",5,5,11 months ago,https://www.google.com/maps/contrib/105904992361680733326/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegQIARBA,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Veronica Stone,Perfect place for a youth conference. The only issue I had which dropped from a 5 star to a 4 star is the car park disabled parking space being the opposite side from the lift. Would be good if disabled drivers were signposted to the rear of the car park where the lift is situated and disabled parking in that location.,4,5,9 months ago,https://www.google.com/maps/contrib/117188747094102166860/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegUIARCHAQ,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Sue Jameson,Love this campus especially with no students in the place!! Bright and airy,5,5,4 months ago,https://www.google.com/maps/contrib/109455294550875797020/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegUIARCdAQ,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Al Donnelly,Go to college here. The atmosphere is good throughout the college. The college Cafeteria does lovely food throughout the day. But the area around has loads of different restaurants and cafes if you fancy something different.,4,5,5 years ago,https://www.google.com/maps/contrib/108307314824997753370/reviews?hl=en-US&sa=X&ved=2ahUKEwiDzOeM4eP7AhVxFVkFHbs2C78QvfQBegQIARBY,www.google.com,National College of Ireland,"Mayor Street Lower, International Financial Services Centre, Dublin 1, Ireland",
Mia McCurdy,When you're leaving the cathedral you might as well keep exploring that end and head on over to NUIG. The campus is gorgeous. I love wandering around university grounds and this place is great. You'll feel like you're in Harry Potter for a bit!,5,5,5 years ago,https://www.google.com/maps/contrib/105191989537190833012/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARBh,www.google.com,University of Galway,"University Rd, Galway, Ireland",
frank egbuna,It is calm now because of COVID but the library is open. The library is a great place to read however you have to reserve a seat online.,5,5,a year ago,https://www.google.com/maps/contrib/108058544582467613946/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegUIARCNAQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Aparajita Chaturvedi,Nice place to study. Has high academic standard's and helping faculty staff..,5,5,a year ago,https://www.google.com/maps/contrib/111625062860709776335/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARB3,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Jordan Sg,Under such a pandemic situation its completely unnecessary to increase the course fee . Rather the university could have tried to lower it to help the students . At least increase the scholarships . Pls consider as there are lots of aspirants who wish to study in NUI.,2,5,a year ago,https://www.google.com/maps/contrib/109983072187518234199/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegUIARC5AQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Dat Nguyen,Great university with beautiful campus,5,5,3 years ago,https://www.google.com/maps/contrib/114687015189189623496/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARCeAg,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Chris,"huge, old campus a pleasure to walk around. Very nice dorms which are also rentable rooms when main semesters are over. big cafeteria. Nice overall area with plenty to do outside the Uni.",5,5,a week ago,https://www.google.com/maps/contrib/108915164882732867324/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegQIARBR,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Matthias Cowley,"First it was Queen's College, then University College - and now it's National University of Ireland, Galway. But to thousands of graduates, it was always their most cherished alma mater!",5,5,4 years ago,https://www.google.com/maps/contrib/106230984686358227294/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARCGAg,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Libin Philip,Beautiful and Lively campus...I enjoy every moment studying here!,5,5,3 years ago,https://www.google.com/maps/contrib/107067698837219137609/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARC1AQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Google User,Top 1 Worldwide. Nice atmosphere,5,5,a month ago,https://www.google.com/maps/contrib/107395867057751335121/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARAf,www.google.com,University of Galway,"University Rd, Galway, Ireland",
angie jinx,Great university. Still studying and enjoying the experience. I would definitely recommend any adults thinking of going back to education to give this uni a good looking at as it is one of th e best.,5,5,6 years ago,https://www.google.com/maps/contrib/100956428784955929291/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegUIARDPAQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Violet Ewohime-Ndukaire,It's was a great Graduation ceremony today.,5,5,5 months ago,https://www.google.com/maps/contrib/101132301930742766652/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARBL,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Matthew Ajimati,Excellent citadel of learning. Collegial and multicultural environment for students and academics.,5,5,a month ago,https://www.google.com/maps/contrib/100810410096379927917/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARCfAQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Stephy,Nice to walk around the campuses,5,5,4 years ago,https://www.google.com/maps/contrib/102961777132500290502/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARAC,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Min Zhang,"Beautiful campus, especially in the autumn",4,5,a month ago,https://www.google.com/maps/contrib/103503527925313407868/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegQIARAv,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Ahmed Kabir,Lovely and large campus. Beautiful infrastructure and architecture. Well Known and one of the best universities in Ireland. Plenty of asian students studying here with scholarships. Different scholarship schemes for foreign students. Located at the heart of the city. Vibrant atomosphere.,5,5,8 months ago,https://www.google.com/maps/contrib/105812569133654134650/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegQIARBo,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Shane Cunningham,Great campus locate beside the River Corrib. Lots of place to eat and easy to get around on foot or by bicycle. They have spent a lot of time and effort renovating the campus over the last 15 years,5,5,5 years ago,https://www.google.com/maps/contrib/105625312306757237394/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARCHAQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Sagar Arora,"If not as a student, you have to check out the luring architecture of this place as a traveller!",5,5,a month ago,https://www.google.com/maps/contrib/101376646683151111359/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARDaAQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Soumitra Sinha,"Ranked in top 1 percent amongst the universities across the globe, this university has one of the greenest buildings in whole Ireland, with so many international students and such a great campus all along the River Corrib, makes this university a great place to enhance your life.",4,5,2 years ago,https://www.google.com/maps/contrib/114390843472472787118/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARA1,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Aoife O' Leary,Went to a play dealing with being bullied shocking and disturbing dealing with issues of hate relatable to anyone who went through a difficult childhood of not being accepted by others,4,5,4 months ago,https://www.google.com/maps/contrib/111120487337722925387/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARDwAQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Kweeveen Campbell,"Great campus, excellent learning done here, good social scene, very safe and secure, helpful staff both academic and support",5,5,2 years ago,https://www.google.com/maps/contrib/105353548728688802855/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegUIARCjAQ,www.google.com,University of Galway,"University Rd, Galway, Ireland",
Louis_sullivan 4,Really good atmosphere,5,5,5 years ago,https://www.google.com/maps/contrib/104895751871510344658/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARCCAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Bridget Roche,"I am dissapointed with the BSc in Applied Healthcare course , having discovered many of the students on this course would like to do nursing but will never achieve their goal while on this four year course. It is simply a revenue spinner for WIT. Met with Claire Comerford.",1,5,a year ago,https://www.google.com/maps/contrib/114646416195670009062/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARDEAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Derek Reilly,"Convenient to find off the motorway, take the old road to avoid the toll. Ample parking when I was there for an after hours (7pm) meeting.",4,5,6 years ago,https://www.google.com/maps/contrib/107243749890214354432/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARAY,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
damo collier,Do grate work with the young kids,5,5,5 years ago,https://www.google.com/maps/contrib/110299970181762195101/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegUIARDKAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
sergiy moskalenko,Very popular place for young people who cary on studying. Thera so many facilities for students also accommodation. Good big parking spaces.,5,5,a year ago,https://www.google.com/maps/contrib/113231218774756449993/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARCYAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Deeksha,I have done my masters here. Faculties are so helpful and it's awesome place to study and grow yourself.,5,5,9 months ago,https://www.google.com/maps/contrib/116833439454037073546/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARDwAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Peter Boyd,Very nice facilities.,5,5,3 months ago,https://www.google.com/maps/contrib/115065807453604486343/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARCcAg,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Bulat Nakisbekov,One of the best Institute in whole Europe! Have finished in 2019 Electronic Engineering BEng. It was fantastic!,5,5,10 months ago,https://www.google.com/maps/contrib/102997698525448473702/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARDaAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Liam Heffernan,My Alma Mater a Gr8 place 2 be educated ,5,5,10 months ago,https://www.google.com/maps/contrib/118155103916228965549/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARBa,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
claire ryan,Great campus and lots to study here,4,5,5 years ago,https://www.google.com/maps/contrib/109253919400939367572/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegUIARCcAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Mark Campbell,We found love in a hopeless place,5,5,a year ago,https://www.google.com/maps/contrib/105681132688698777223/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegUIARCyAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Mickey Marks,Pleasant Walk around the College it's very well kept and is busy all Year Round,5,5,a year ago,https://www.google.com/maps/contrib/115719439303765476307/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARAC,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
David M Conway,"Not just a third level institution but a community also. With a great staff, students and Lectures.",5,5,11 months ago,https://www.google.com/maps/contrib/111488371986475966081/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARCGAg,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Gordon Mulchrone,BIG This University is getting better and better and growing. This brings people to their Facilities and services to the town.,4,5,a month ago,https://www.google.com/maps/contrib/114956690595635064574/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegQIARBs,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
kseni,"could you please answer an email, its been a month.",3,5,7 months ago,https://www.google.com/maps/contrib/112213036301856929664/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARBE,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Setlhomo Raymond Tshwanelang,"I passed by this places and it is wowww! Buildings, gardens, lawns, trees, parking all clean and I could breath fresh air. Quite a good place to study",5,5,4 years ago,https://www.google.com/maps/contrib/115865169485092138196/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegQIARAj,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Tonyburns Tony,Great,5,5,3 months ago,https://www.google.com/maps/contrib/107287190692315104488/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegUIARCGAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Margaret Duffin,Could do with better libraries and modernisation on Manor St campus,4,5,4 years ago,https://www.google.com/maps/contrib/102818966927395445258/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARBw,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Sean Irish,was there this weekend was really good i was their as part of a district convention of Jehovahs Witness and i have to admit the staff was very good i needed to find an ATM and the staff didn't just tell me were it was but guided me to it i was very impressed with the good manner approach to customer service the food was very good and well priced i would definitely recommend it to any big groups we had 499 and everything ran very smoothly,5,5,8 years ago,https://www.google.com/maps/contrib/114995177457158324974/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARAu,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
Arthur Murray,"Friendly staff, nice campus",5,5,2 months ago,https://www.google.com/maps/contrib/104314283870589383776/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARCuAQ,www.google.com,South East Technological University,"Cork Rd, Waterford, Ireland",
james m,Beautiful college. Great vibe. Sustainable. Environmentally friendly. Gorgeous campus. Great lecturers,5,5,9 months ago,https://www.google.com/maps/contrib/118184672299331997232/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARA5,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Cathy Kiely,Absolutely amazing Hospital . Staff and helpers can't do enough to help patients . They are amazing people going above and beyond in everyway .,5,5,4 weeks ago,https://www.google.com/maps/contrib/104155013175808947981/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARDUAg,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Andre Hackart,Struggled a bit to find main entrance and to find some parking Once we did the walk around was very pleasant. Loved the buildings and the gardens in particular were really impressive. It certainly created a peaceful setting and seemed Ideal for a learning facility. There was an on site cafe as well as a few pop up stalls near to cafe It was worth spending some time walking around the grounds,4,5,6 months ago,https://www.google.com/maps/contrib/116524642282843602134/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegQIARA9,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Ronald Halim,"A very leafy campus, very impressive.",4,5,11 months ago,https://www.google.com/maps/contrib/105964142093274322825/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegUIARDOAQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Frank Murphy,"A little oasis of calm within the city. Beautiful gardens, historic buildings , cafés, art gallery and standing stone collection. Well worth a visit. Paid parking available nearby.",5,5,10 months ago,https://www.google.com/maps/contrib/104890454265025182776/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegQIARBX,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Luke Ratterman,"Majestic campus full of rich history, culture, and beauty. I highly recommend taking a walking tour around the campus admiring the peaceful sounds of the river while learning about the ""Queens college Cork"" established in 1849 being rejected by the Catholic clergy for the first half century. Crawford Observatory built in 1880 to study life beyond earth is pretty epic looking.",5,5,2 years ago,https://www.google.com/maps/contrib/102570515296028677117/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARD6AQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Peter Murphy,Always a lively pleasant place for a walk. Very quiet for so long but should be full of hustle and bustle once September arrives. The grounds are immaculately kept and the older part of the college has some interesting historical buildings,5,5,a year ago,https://www.google.com/maps/contrib/113692025897722604077/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegUIARD2AQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Loveth Chidimma Ani,"University College Cork, a center for excellence. Creates a home for international students. Makes effort to assist the international students to have a swift transition and settle in the community. Always checking on them, not just on the academic section, but general well being. I will choose this school a million times and wouldn't think twice to recommend to someone. They have state of the art classrooms, highly educated and friendly tutors, automatic gym membership for students, provision of accomodation, transport service from Dublin to Cork upon resumption. Arranges international meetings. There are endless reasons for one to choose this school including the location in a friendly city. I love University College Cork ❤️. To think I loved this university barely a year post covid, you need to see the school in full session now. Their standard is untouchable. Great student union officers. I can't even exhaust the offer they put on the table for new and existing students. Proud to be an alumni",5,5,2 months ago,https://www.google.com/maps/contrib/105269330720368765850/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARCnAg,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Jason King,For a hospital it is very good. Spotlessly clean and staff are very friendly and always helpful. Food is pretty good too to be honest.,5,5,5 months ago,https://www.google.com/maps/contrib/108869708884461824542/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegUIARC4AQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Giuseppina Barbagallo,"Beautiful buildings, nice gardens, great facilities and a big variety of courses. If I were young, I'd go and study there!",5,5,4 months ago,https://www.google.com/maps/contrib/100358481729985901161/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARBp,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Logan Flint,"UCC is one of the most beautiful and accessible campuses that I have ever visited. UCC, if not the first, is one of the first to have a green campus. Not to mention the historic Mardyke Arena UCC ☠️🇮🇪☠️ and their sports programs.",5,5,6 months ago,https://www.google.com/maps/contrib/112181257432883647106/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARCEAQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Paul Scally,Nice university on beautiful grounds beside the river Well worth a visit,4,5,a month ago,https://www.google.com/maps/contrib/106479360905501612406/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARB_,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Gurgel Segrillo,"High quality education in a gorgeous campus, with wonderful teachers and staff - viva UCC!",5,5,2 months ago,https://www.google.com/maps/contrib/109784634263967843326/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARDiAQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Leonardo Martinez,"The UCC is really worth visiting. Most buildings have a sort of medieval look that gives the campus a real classic university vibe. There are tours everyday, but unfortunately we weren't able to take one. It would be good to have more signs with more information about the university and buildings.",4,5,3 years ago,https://www.google.com/maps/contrib/103452600654008247697/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARAd,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Irelandsxphotos,The grounds of the UCC Cork are so beautiful. Lovely walk along the River Lee.,5,5,10 months ago,https://www.google.com/maps/contrib/114721728524335490950/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARChAQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Mahmoud Abdellatif,I like walking around the University.. There is an open museum inside the main building,5,5,a year ago,https://www.google.com/maps/contrib/115362674837315751151/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegUIARCVAQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
liger sewell,2 nights with no beds only benches a blanket no pillow. Lights that are on full all night and louder than a Turkish Market. No food from 5pm Saturday till I left at 5 pm on Monday. Sleep and food deprivation. The old A&E was luxury compared to now. I think I caught a cold from the cold rooms,1,5,2 weeks ago,https://www.google.com/maps/contrib/104041308956450210404/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARC9Ag,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Sean Murphy,Excellent facilities. Spotless clean. Friendly approachable staff. Always enjoy going there,5,5,a month ago,https://www.google.com/maps/contrib/116918133524919175234/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARBT,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Malith Randimal,One of the best ambiance University in Ireland. Lovely walk near River Lee. Epic view from the entrance too. Glade that I got a call from it. Look forward to start. Story of the Legendary founder of Boolean algebra Sir Boolean from UCC.,5,5,9 months ago,https://www.google.com/maps/contrib/102429388429527365062/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARDJAQ,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
